v025,state,id,variable,mean,lci,uci
1,tamil nadu,S09,nfhs3s_urban,48.12427768086372,40.28532631967726,55.96322904205018
1,tamil nadu,S10,nfhs3s_urban,47.61878341453389,39.00167201080272,56.23589481826505
1,tamil nadu,S12,nfhs3s_urban,16.08064898144547,10.79847429535747,21.36282366753347
1,tripura,S86,nfhs3s_urban,16.230366492146597,13.283692042745319,19.177040941547876
1,tripura,S88,nfhs3s_urban,7.853403141361256,5.439389657036,10.267416625686513
1,tripura,S14,nfhs3s_urban,88.77118644067797,85.13276451675594,92.40960836459998
1,tripura,S16,nfhs3s_urban,43.96186440677966,36.449952843631614,51.4737759699277
1,tripura,S20,nfhs3s_urban,17.08542713567839,12.111448022903343,22.05940624845344
1,tripura,S20_rev,nfhs3s_urban,82.91457286432161,77.94059375154656,87.88855197709667
1,tripura,S128,nfhs3s_urban,31.673728813559322,25.523210878233492,37.82424674888515
1,tripura,S130,nfhs3s_urban,2.330508474576271,0.9504557939929461,3.710561155159596
1,tripura,S15,nfhs3s_urban,94.77124183006536,91.7603621672937,97.78212149283702
1,tripura,S17,nfhs3s_urban,51.47540983606558,42.65659962604543,60.294220046085734
1,tripura,S87,nfhs3s_urban,16.923076923076923,9.841327150959076,24.004826695194772
1,tripura,S89,nfhs3s_urban,5,1.2474974425306817,8.752502557469318
1,tripura,S129,nfhs3s_urban,65.68627450980392,57.119145908632674,74.25340311097517
1,tripura,S131,nfhs3s_urban,40.52287581699346,32.54568491369205,48.50006672029488
1,tripura,S81,nfhs3s_urban,54.347826086956516,46.970719554967644,61.724932618945395
1,tripura,S82,nfhs3s_urban,23.91304347826087,11.40412113236014,36.4219658241616
1,tripura,S83,nfhs3s_urban,26.08695652173913,19.133597192544155,33.04031585093411
1,tripura,S84,nfhs3s_urban,39.67391304347826,26.13472947025375,53.21309661670277
1,tripura,S85,nfhs3s_urban,2.717391304347826,0.37208891872457206,5.062693689971081
1,tripura,S92,nfhs3s_urban,55.49450549450549,45.31533427284717,65.6736767161638
1,tripura,S07,nfhs3s_urban,95.11494252873563,92.64740592584617,97.58247913162508
1,tripura,S08,nfhs3s_urban,91.66666666666666,85.04607327170008,98.28726006163325
1,tripura,S09,nfhs3s_urban,57.203055043455365,50.42934749083793,63.9767625960728
1,tripura,S10,nfhs3s_urban,50.548112058465286,39.50247955496861,61.59374456196197
1,tripura,S12,nfhs3s_urban,1.9656019656019657,0.2796149738054459,3.6515889573984857
1,uttar pradesh,S86,nfhs3s_urban,23.63519588953115,20.577983792909606,26.692407986152695
1,uttar pradesh,S88,nfhs3s_urban,24.341682723185613,21.353628357468438,27.32973708890279
1,uttar pradesh,S14,nfhs3s_urban,85.51564310544612,81.44964927530637,89.58163693558586
1,uttar pradesh,S16,nfhs3s_urban,56.48899188876014,49.72939882707319,63.248584950447096
1,uttar pradesh,S20,nfhs3s_urban,17.006802721088437,12.512728638302734,21.500876803874142
1,uttar pradesh,S20_rev,nfhs3s_urban,82.99319727891157,78.49912319612586,87.48727136169727
1,uttar pradesh,S128,nfhs3s_urban,2.3754345307068365,1.4221983314664466,3.3286707299472265
1,uttar pradesh,S130,nfhs3s_urban,2.320185614849188,1.3217638837179713,3.3186073459804044
1,uttar pradesh,S15,nfhs3s_urban,92.1606118546845,88.78376709221993,95.53745661714908
1,uttar pradesh,S17,nfhs3s_urban,53.44827586206896,45.977493622784486,60.91905810135343
1,uttar pradesh,S87,nfhs3s_urban,22.362869198312236,18.071312417539776,26.654425979084696
1,uttar pradesh,S89,nfhs3s_urban,17.93248945147679,14.153061176670995,21.711917726282586
1,uttar pradesh,S129,nfhs3s_urban,24.47418738049713,19.70355786343751,29.244816897556753
1,uttar pradesh,S131,nfhs3s_urban,40.152963671128106,34.3367632133526,45.969164128903614
1,uttar pradesh,S81,nfhs3s_urban,21.91435768261965,16.909354570545094,26.919360794694203
1,uttar pradesh,S82,nfhs3s_urban,11.58690176322418,8.1118476948946,15.06195583155376
1,uttar pradesh,S83,nfhs3s_urban,10.327455919395465,6.7078214781888885,13.947090360602044
1,uttar pradesh,S84,nfhs3s_urban,19.64735516372796,14.761343658867215,24.5333666685887
1,uttar pradesh,S85,nfhs3s_urban,4.785894206549118,2.103710267954389,7.468078145143847
1,uttar pradesh,S92,nfhs3s_urban,37.261146496815286,30.97312182995429,43.54917116367628
1,uttar pradesh,S07,nfhs3s_urban,98.49193183531895,97.74370959413956,99.24015407649833
1,uttar pradesh,S08,nfhs3s_urban,94.20901824762478,91.86141478676795,96.55662170848161
1,uttar pradesh,S09,nfhs3s_urban,70.36924015868172,64.04093175549548,76.69754856186796
1,uttar pradesh,S10,nfhs3s_urban,76.55172413793105,69.52618071257997,83.5772675632821
1,uttar pradesh,S12,nfhs3s_urban,14.202334630350197,10.99268201533563,17.411987245364763
1,uttaranchal,S86,nfhs3s_urban,31.997030438010395,28.228505666675265,35.76555520934552
1,uttaranchal,S88,nfhs3s_urban,12.546399406087602,9.596928360175399,15.495870451999805
1,uttaranchal,S14,nfhs3s_urban,63.91478029294275,56.021020361798236,71.80854022408727
1,uttaranchal,S16,nfhs3s_urban,37.74966711051931,29.911571894564492,45.58776232647412
1,uttaranchal,S20,nfhs3s_urban,20.33898305084746,16.639537158905632,24.038428942789285
1,uttaranchal,S20_rev,nfhs3s_urban,79.66101694915255,75.96157105721073,83.36046284109437
1,uttaranchal,S128,nfhs3s_urban,3.79746835443038,2.0259082492004628,5.569028459660297
1,uttaranchal,S130,nfhs3s_urban,0.2,-0.012125857167475914,0.41212585716747585
1,uttaranchal,S15,nfhs3s_urban,81.46167557932264,75.1092174178398,87.81413374080549
1,uttaranchal,S17,nfhs3s_urban,51.515151515151516,42.90075689390079,60.12954613640223
1,uttaranchal,S87,nfhs3s_urban,32.293577981651374,27.793167447651957,36.79398851565079
1,uttaranchal,S89,nfhs3s_urban,7.889908256880733,5.202100566565162,10.577715947196305
1,uttaranchal,S129,nfhs3s_urban,59.35828877005348,53.63405086787707,65.08252667222989
1,uttaranchal,S131,nfhs3s_urban,31.372549019607842,24.737597306220476,38.00750073299521
1,uttaranchal,S81,nfhs3s_urban,48.37712519319939,41.81681328176337,54.9374371046354
1,uttaranchal,S82,nfhs3s_urban,25.0386398763524,21.430672485284294,28.6466072674205
1,uttaranchal,S83,nfhs3s_urban,21.329211746522414,16.225168820624138,26.43325467242069
1,uttaranchal,S84,nfhs3s_urban,47.75888717156106,41.7110805557379,53.806693787384205
1,uttaranchal,S85,nfhs3s_urban,0.7727975270479135,0.18527549764543624,1.3603195564503907
1,uttaranchal,S92,nfhs3s_urban,67.41767764298095,61.41207088029794,73.42328440566395
1,uttaranchal,S07,nfhs3s_urban,73.66920152091255,62.14797072713192,85.19043231469318
1,uttaranchal,S08,nfhs3s_urban,97.57834757834758,95.51700171698911,99.63969343970605
1,uttaranchal,S09,nfhs3s_urban,47.14082052906701,38.36145063840335,55.920190419730666
1,uttaranchal,S10,nfhs3s_urban,47.863247863247864,36.324188879412716,59.40230684708301
1,uttaranchal,S12,nfhs3s_urban,2.6701119724375535,1.273600498790415,4.066623446084692
1,west bengal,S86,nfhs3s_urban,32.30770299380909,28.4489316202666,36.16647436735158
1,west bengal,S88,nfhs3s_urban,18.56948302681585,14.640347024749095,22.498619028882604
1,west bengal,S14,nfhs3s_urban,68.45738078543283,61.574618362396826,75.34014320846883
1,west bengal,S16,nfhs3s_urban,33.40721580389983,25.595295324394073,41.21913628340559
1,west bengal,S20,nfhs3s_urban,29.939056509233865,24.45310521301709,35.42500780545063
1,west bengal,S20_rev,nfhs3s_urban,70.06094349076614,64.57499219454937,75.5468947869829
1,west bengal,S128,nfhs3s_urban,11.436166172167475,7.717615731856456,15.154716612478495
1,west bengal,S130,nfhs3s_urban,0.37037207668420186,-0.007823082428359525,0.7485672357967632
1,west bengal,S15,nfhs3s_urban,90.28549628626239,86.62735738350828,93.94363518901649
1,west bengal,S17,nfhs3s_urban,47.76489905066073,37.93290467016611,57.59689343115535
1,west bengal,S87,nfhs3s_urban,33.023945142525754,27.600679693269075,38.44721059178243
1,west bengal,S89,nfhs3s_urban,9.169770872319184,6.360226533069172,11.979315211569194
1,west bengal,S129,nfhs3s_urban,60.01267416157589,54.13555113636068,65.88979718679109
1,west bengal,S131,nfhs3s_urban,27.427705798719547,21.00408487572598,33.851326721713114
1,west bengal,S81,nfhs3s_urban,44.94001050054812,40.31136543601876,49.56865556507748
1,west bengal,S82,nfhs3s_urban,32.342768262282895,27.98285511858146,36.702681405984336
1,west bengal,S83,nfhs3s_urban,24.194635053369463,19.223527846388727,29.165742260350203
1,west bengal,S84,nfhs3s_urban,51.82406817706233,45.94174681208732,57.70638954203734
1,west bengal,S85,nfhs3s_urban,1.3462147678329608,0.39963044476796267,2.292799090897959
1,west bengal,S92,nfhs3s_urban,68.6313184320786,62.74562527969262,74.51701158446458
1,west bengal,S07,nfhs3s_urban,95.67316182625774,91.6267463928144,99.7195772597011
1,west bengal,S08,nfhs3s_urban,94.0585023721409,87.91878288644583,100.19822185783596
1,west bengal,S09,nfhs3s_urban,51.275538724696055,41.74305119818389,60.808026251208226
1,west bengal,S10,nfhs3s_urban,56.02389969223546,45.53488336613266,66.51291601833826
1,west bengal,S12,nfhs3s_urban,14.177471949725415,7.84990849994738,20.505035399503452
2,andhra pradesh,S86,nfhs3s_rural,33.52645809192739,30.985492600206644,36.06742358364813
2,andhra pradesh,S88,nfhs3s_rural,12.977983777520278,11.10477337523039,14.851194179810165
2,andhra pradesh,S14,nfhs3s_rural,59.411764705882355,56.212125090058365,62.611404321706345
2,andhra pradesh,S16,nfhs3s_rural,22.720588235294116,20.06356940063644,25.377607069951797
2,andhra pradesh,S20,nfhs3s_rural,28.097345132743364,23.98513307840313,32.20955718708359
2,andhra pradesh,S20_rev,nfhs3s_rural,71.90265486725663,67.79044281291641,76.01486692159686
2,andhra pradesh,S128,nfhs3s_rural,4.264705882352941,2.8356315679425306,5.693780196763352
2,andhra pradesh,S130,nfhs3s_rural,0.03676470588235294,-0.035490948610914605,0.10902036037562049
2,andhra pradesh,S15,nfhs3s_rural,80.46283934134402,78.30937883904794,82.61629984364009
2,andhra pradesh,S17,nfhs3s_rural,31.522707034728402,28.72279607115715,34.32261799829966
2,andhra pradesh,S87,nfhs3s_rural,31.30946986859991,29.271701957229496,33.34723777997032
2,andhra pradesh,S89,nfhs3s_rural,10.149524241051202,8.524858369841684,11.774190112260719
2,andhra pradesh,S129,nfhs3s_rural,44.50378282153983,41.74967886248388,47.25788678059577
2,andhra pradesh,S131,nfhs3s_rural,43.836226079216736,41.11039968180526,46.56205247662821
2,andhra pradesh,S81,nfhs3s_rural,31.451612903225808,27.248606314278913,35.6546194921727
2,andhra pradesh,S82,nfhs3s_rural,22.983870967741936,19.79365716671163,26.174084768772243
2,andhra pradesh,S83,nfhs3s_rural,11.4247311827957,8.552097827086879,14.297364538504521
2,andhra pradesh,S84,nfhs3s_rural,32.392473118279575,28.346935178814793,36.438011057744355
2,andhra pradesh,S85,nfhs3s_rural,3.3602150537634414,2.125619608416492,4.594810499110391
2,andhra pradesh,S92,nfhs3s_rural,63.70056497175142,58.35785000796223,69.0432799355406
2,andhra pradesh,S07,nfhs3s_rural,86.2578882923613,83.79337036519424,88.72240621952838
2,andhra pradesh,S08,nfhs3s_rural,93.7929735330131,90.95194947069656,96.63399759532962
2,andhra pradesh,S09,nfhs3s_rural,13.581991146274841,10.119714682126096,17.044267610423585
2,andhra pradesh,S10,nfhs3s_rural,14.62705844365515,11.051902827240042,18.202214060070258
2,andhra pradesh,S12,nfhs3s_rural,1.370757180156658,0.7466613822917914,1.9948529780215245
2,arunachal pradesh,S86,nfhs3s_rural,47.98234552332913,44.7554819810234,51.20920906563485
2,arunachal pradesh,S88,nfhs3s_rural,1.5132408575031526,0.9136572510080796,2.1128244639982254
2,arunachal pradesh,S14,nfhs3s_rural,24.4141689373297,20.25612311607227,28.572214758587123
2,arunachal pradesh,S16,nfhs3s_rural,5.288985823336969,3.4400539479888104,7.137917698685128
2,arunachal pradesh,S20,nfhs3s_rural,9.863013698630137,6.556270737981867,13.169756659278406
2,arunachal pradesh,S20_rev,nfhs3s_rural,90.13698630136986,86.8302433407216,93.44372926201812
2,arunachal pradesh,S128,nfhs3s_rural,13.732970027247953,10.280619218981279,17.185320835514627
2,arunachal pradesh,S130,nfhs3s_rural,13.242506811989099,8.914983093713992,17.57003053026421
2,arunachal pradesh,S15,nfhs3s_rural,59.11602209944752,52.9119059870554,65.32013821183963
2,arunachal pradesh,S17,nfhs3s_rural,18.60036832412523,14.276390461494582,22.92434618675588
2,arunachal pradesh,S87,nfhs3s_rural,42.14711729622266,37.013052617608814,47.2811819748365
2,arunachal pradesh,S89,nfhs3s_rural,2.3856858846918487,0.9679339812909347,3.8034377880927632
2,arunachal pradesh,S129,nfhs3s_rural,66.85082872928177,62.25974782237318,71.44190963619037
2,arunachal pradesh,S131,nfhs3s_rural,44.38305709023941,37.32524614048797,51.44086803999085
2,arunachal pradesh,S81,nfhs3s_rural,53.10907237512741,49.38308599264022,56.8350587576146
2,arunachal pradesh,S82,nfhs3s_rural,33.944954128440365,30.162302384355804,37.72760587252492
2,arunachal pradesh,S83,nfhs3s_rural,29.66360856269113,26.111774719769244,33.21544240561302
2,arunachal pradesh,S84,nfhs3s_rural,60.44852191641181,56.62291099376934,64.27413283905429
2,arunachal pradesh,S85,nfhs3s_rural,0.4077471967380224,0.02245761306272206,0.7930367804133226
2,arunachal pradesh,S92,nfhs3s_rural,73.20471596998928,69.35261639571027,77.05681554426829
2,arunachal pradesh,S07,nfhs3s_rural,23.92673821745217,16.27980433950012,31.57367209540422
2,arunachal pradesh,S08,nfhs3s_rural,45.940270648623425,39.29186701024709,52.58867428699977
2,arunachal pradesh,S09,nfhs3s_rural,3.269882050683172,1.5638070483349544,4.975957053031389
2,arunachal pradesh,S10,nfhs3s_rural,0.9505703422053232,0.04173315686447944,1.8594075275461668
2,arunachal pradesh,S12,nfhs3s_rural,1.7789072426937738,0.39068397862303905,3.167130506764509
2,assam,S86,nfhs3s_rural,15.602836879432624,13.614076752848408,17.59159700601684
2,assam,S88,nfhs3s_rural,10.106382978723403,8.332616854940335,11.880149102506472
2,assam,S14,nfhs3s_rural,67.01655228098507,62.773969112436724,71.2591354495334
2,assam,S16,nfhs3s_rural,26.52402099313686,22.483550213548725,30.564491772724995
2,assam,S20,nfhs3s_rural,22.435897435897434,18.82951911489405,26.042275756900818
2,assam,S20_rev,nfhs3s_rural,77.564102564102555,73.95772424309916,81.17048088510595
2,assam,S128,nfhs3s_rural,41.65656565656566,37.74052995783098,45.572601355300336
2,assam,S130,nfhs3s_rural,2.4242424242424243,1.5232962102780336,3.3251886382068148
2,assam,S15,nfhs3s_rural,89.22244094488188,87.37596105426864,91.06892083549512
2,assam,S17,nfhs3s_rural,42.32283464566929,38.559968764572496,46.08570052676608
2,assam,S87,nfhs3s_rural,16.972477064220183,14.954721435359316,18.990232693081047
2,assam,S89,nfhs3s_rural,6.422018348623852,5.141220262123692,7.702816435124013
2,assam,S129,nfhs3s_rural,70.88669950738917,68.30126833382263,73.47213068095569
2,assam,S131,nfhs3s_rural,47.34251968503937,43.08845981833837,51.596579551740376
2,assam,S81,nfhs3s_rural,37.79677113010447,34.25451280469546,41.339029455513476
2,assam,S82,nfhs3s_rural,9.306742640075974,7.331320855092521,11.282164425059428
2,assam,S83,nfhs3s_rural,15.0997150997151,12.289530394323755,17.909899805106445
2,assam,S84,nfhs3s_rural,23.266856600189932,20.173645042362665,26.360068158017203
2,assam,S85,nfhs3s_rural,2.2792022792022792,1.1273826931137416,3.4310218652908167
2,assam,S92,nfhs3s_rural,40.807651434643994,37.33102001923265,44.284282850055334
2,assam,S07,nfhs3s_rural,85.68079902160619,81.71287083491916,89.64872720829322
2,assam,S08,nfhs3s_rural,48.613942111699956,40.84245475495313,56.38542946844678
2,assam,S09,nfhs3s_rural,32.24227592535944,27.454064866209265,37.03048698450962
2,assam,S10,nfhs3s_rural,23.069001029866115,18.18615646733377,27.95184559239846
2,assam,S12,nfhs3s_rural,5.265901981230448,4.0041225845902835,6.527681377870613
2,bihar,S86,nfhs3s_rural,30.799605133267526,28.42228401415286,33.176926252382195
2,bihar,S88,nfhs3s_rural,11.64856860809477,9.664028775216766,13.633108440972775
2,bihar,S14,nfhs3s_rural,77.99295774647888,73.97718622004287,82.00872927291488
2,bihar,S16,nfhs3s_rural,41.39145750770586,37.2889901074273,45.493924907984415
2,bihar,S20,nfhs3s_rural,40.610328638497656,35.3485200976413,45.87213717935402
2,bihar,S20_rev,nfhs3s_rural,59.38967136150235,54.12786282064599,64.65147990235872
2,bihar,S128,nfhs3s_rural,1.2764084507042255,0.6780109052371089,1.874805996171342
2,bihar,S130,nfhs3s_rural,0.13204225352112675,-0.01486752686999835,0.2789520339122519
2,bihar,S15,nfhs3s_rural,93.78787878787878,91.60857349539828,95.9671840803593
2,bihar,S17,nfhs3s_rural,58.93939393939394,53.92872398911928,63.9500638896686
2,bihar,S87,nfhs3s_rural,30.963665086887836,26.873080955316375,35.0542492184593
2,bihar,S89,nfhs3s_rural,9.636650868878357,6.83775554502348,12.435546192733234
2,bihar,S129,nfhs3s_rural,41.42640364188164,36.9785083953784,45.87429888838489
2,bihar,S131,nfhs3s_rural,29.393939393939394,25.776044754162985,33.0118340337158
2,bihar,S81,nfhs3s_rural,39.642324888226526,35.36317359167014,43.92147618478292
2,bihar,S82,nfhs3s_rural,19.821162444113263,16.078817312157266,23.563507576069263
2,bihar,S83,nfhs3s_rural,16.39344262295082,12.65921409032208,20.127671155579556
2,bihar,S84,nfhs3s_rural,37.704918032786885,33.32844129192561,42.08139477364816
2,bihar,S85,nfhs3s_rural,1.0432190760059614,0.30624444972040993,1.7801937022915129
2,bihar,S92,nfhs3s_rural,55.24126455906823,50.13701067114658,60.34551844698988
2,bihar,S07,nfhs3s_rural,98.21944733495201,96.75897951461828,99.67991515528576
2,bihar,S08,nfhs3s_rural,86.59960689097005,82.07539789727831,91.12381588466178
2,bihar,S09,nfhs3s_rural,33.213623725671916,27.655393018223034,38.771854433120794
2,bihar,S10,nfhs3s_rural,19.88114532685035,15.168278189947474,24.59401246375323
2,bihar,S12,nfhs3s_rural,5.052748473070516,3.4203356481870992,6.685161297953934
2,chhattisgarh,S86,nfhs3s_rural,44.37062937062937,41.32752618711784,47.4137325541409
2,chhattisgarh,S88,nfhs3s_rural,4.160839160839161,2.9310196915285,5.390658630149822
2,chhattisgarh,S14,nfhs3s_rural,47.433460076045634,42.33243327679924,52.53448687529202
2,chhattisgarh,S16,nfhs3s_rural,11.121673003802282,8.944062492922683,13.299283514681882
2,chhattisgarh,S20,nfhs3s_rural,21.475409836065573,18.439207911808825,24.51161176032232
2,chhattisgarh,S20_rev,nfhs3s_rural,78.52459016393442,75.48838823967768,81.56079208819118
2,chhattisgarh,S128,nfhs3s_rural,33.54470513633481,30.432482995720296,36.65692727694933
2,chhattisgarh,S130,nfhs3s_rural,8.626704725658103,4.760724365698384,12.492685085617822
2,chhattisgarh,S15,nfhs3s_rural,70.25641025641025,65.58216280109849,74.930657711722
2,chhattisgarh,S17,nfhs3s_rural,20.76053442959918,16.753247377747506,24.767821481450852
2,chhattisgarh,S87,nfhs3s_rural,37.75401069518717,33.99304055725017,41.51498083312416
2,chhattisgarh,S89,nfhs3s_rural,3.9572192513368987,2.43771010962104,5.476728393052757
2,chhattisgarh,S129,nfhs3s_rural,70.66666666666667,66.20700295491856,75.12633037841476
2,chhattisgarh,S131,nfhs3s_rural,41.64102564102564,36.4217448686988,46.86030641335248
2,chhattisgarh,S81,nfhs3s_rural,46.51553316540722,41.95421611511568,51.07685021569877
2,chhattisgarh,S82,nfhs3s_rural,20.486985726280434,17.580138492014147,23.393832960546725
2,chhattisgarh,S83,nfhs3s_rural,20.40302267002519,16.97909060719334,23.82695473285704
2,chhattisgarh,S84,nfhs3s_rural,42.56926952141058,38.198168313261874,46.94037072955929
2,chhattisgarh,S85,nfhs3s_rural,1.4273719563392109,0.6722846033044443,2.1824593093739773
2,chhattisgarh,S92,nfhs3s_rural,66.88132474701013,62.50235850065551,71.26029099336475
2,chhattisgarh,S07,nfhs3s_rural,40.89213300892133,35.15753207307145,46.6267339447712
2,chhattisgarh,S08,nfhs3s_rural,77.25099278709781,71.24429373328623,83.25769184090942
2,chhattisgarh,S09,nfhs3s_rural,10.223850223850224,7.2046910289988215,13.243009418701627
2,chhattisgarh,S10,nfhs3s_rural,3.2329169728141074,1.4631815577786529,5.002652387849562
2,chhattisgarh,S12,nfhs3s_rural,0.6223259432127577,0.32551876262915663,0.9191331237963587
2,delhi,S86,nfhs3s_rural,19.48717948717949,15.090547146146113,23.88381182821286
2,delhi,S88,nfhs3s_rural,16.923076923076923,11.286743460184729,22.55941038596912
2,delhi,S14,nfhs3s_rural,69.54732510288066,60.67467626192305,78.41997394383829
2,delhi,S16,nfhs3s_rural,36.21399176954733,24.01384544573064,48.41413809336401
2,delhi,S20,nfhs3s_rural,40.54054054054054,27.57108922408178,53.50999185699931
2,delhi,S20_rev,nfhs3s_rural,59.45945945945946,46.4900081430007,72.42891077591823
2,delhi,S128,nfhs3s_rural,5.3497942386831285,1.4962878395915042,9.203300637774753
2,delhi,S130,nfhs3s_rural,1.234567901234568,0.20384830711452534,2.2652874953546105
2,delhi,S15,nfhs3s_rural,89.13043478260869,81.7202582039942,96.54061136122317
2,delhi,S17,nfhs3s_rural,51.086956521739125,39.63124899815952,62.542664045318716
2,delhi,S87,nfhs3s_rural,22.058823529411764,8.486978389363282,35.63066866946025
2,delhi,S89,nfhs3s_rural,5.88235294117647,2.0575557904257087,9.707150091927232
2,delhi,S129,nfhs3s_rural,44.565217391304344,30.243647664627936,58.88678711798075
2,delhi,S131,nfhs3s_rural,36.95652173913043,21.93109962566381,51.981943852597055
2,delhi,S81,nfhs3s_rural,53.521126760563384,45.334291217934926,61.70796230319184
2,delhi,S82,nfhs3s_rural,15.492957746478876,3.5070565667003937,27.478858926257356
2,delhi,S83,nfhs3s_rural,23.94366197183099,14.947563315613744,32.939760628048234
2,delhi,S84,nfhs3s_rural,22.535211267605636,18.19097090836671,26.879451626844563
2,delhi,S85,nfhs3s_rural,7.042253521126762,3.688214648101545,10.39629239415198
2,delhi,S92,nfhs3s_rural,62.903225806451616,47.0509472300568,78.75550438284642
2,delhi,S07,nfhs3s_rural,98.91304347826087,98.09606205838752,99.73002489813423
2,delhi,S08,nfhs3s_rural,97.64492753623189,93.36677242132777,101.92308265113601
2,delhi,S09,nfhs3s_rural,50.63405797101449,29.397780175544163,71.87033576648481
2,delhi,S10,nfhs3s_rural,58.37320574162679,45.41867027962259,71.32774120363099
2,delhi,S12,nfhs3s_rural,13.333333333333336,7.317051903596584,19.34961476307009
2,goa,S86,nfhs3s_rural,33.59293873312565,29.91606671032498,37.26981075592632
2,goa,S88,nfhs3s_rural,8.61889927310488,6.317186405287976,10.920612140921783
2,goa,S14,nfhs3s_rural,58.88619854721549,53.093994295637835,64.67840279879316
2,goa,S16,nfhs3s_rural,25.339147286821706,19.622362352969596,31.055932220673814
2,goa,S20,nfhs3s_rural,32.707774798927616,27.959617114629886,37.45593248322534
2,goa,S20_rev,nfhs3s_rural,67.29222520107238,62.54406751677466,72.04038288537011
2,goa,S128,nfhs3s_rural,5.426356589147287,3.747652839599426,7.105060338695147
2,goa,S130,nfhs3s_rural,0.1937984496124031,0.01225053074521544,0.3753463684795908
2,goa,S15,nfhs3s_rural,86.31756756756756,82.31965892389884,90.31547621123629
2,goa,S17,nfhs3s_rural,39.25549915397632,32.90630666143032,45.604691646522305
2,goa,S87,nfhs3s_rural,32.92253521126761,28.645565866176838,37.19950455635838
2,goa,S89,nfhs3s_rural,5.633802816901409,3.4130062501799117,7.854599383622905
2,goa,S129,nfhs3s_rural,56.081081081081074,50.70595138308478,61.45621077907737
2,goa,S131,nfhs3s_rural,41.72297297297297,37.75261665735318,45.693329288592764
2,goa,S81,nfhs3s_rural,49.80595084087969,44.7998864792083,54.81201520255108
2,goa,S82,nfhs3s_rural,21.086675291073735,18.067080807448754,24.106269774698717
2,goa,S83,nfhs3s_rural,25.74385510996119,21.56297950245612,29.924730717466257
2,goa,S84,nfhs3s_rural,42.17335058214747,37.16462464533357,47.18207651896138
2,goa,S85,nfhs3s_rural,2.4579560155239326,1.037538657683074,3.8783733733647905
2,goa,S92,nfhs3s_rural,61.99701937406855,56.240051291418105,67.753987456719
2,goa,S07,nfhs3s_rural,76.31780821917809,70.78627066419841,81.84934577415775
2,goa,S08,nfhs3s_rural,83.28214129003949,76.88567658814439,89.67860599193459
2,goa,S09,nfhs3s_rural,34.33589462129528,27.87518823745942,40.796601005131144
2,goa,S10,nfhs3s_rural,20.087815587266743,12.861999407037372,27.313631767496112
2,goa,S12,nfhs3s_rural,6.08695652173913,3.9355328335716147,8.238380209906646
2,gujarat,S86,nfhs3s_rural,39.137857447716605,36.155675997595246,42.120038897837965
2,gujarat,S88,nfhs3s_rural,5.164319248826291,4.162189820409425,6.1664486772431575
2,gujarat,S14,nfhs3s_rural,23.557312252964426,20.27316376105017,26.84146074487868
2,gujarat,S16,nfhs3s_rural,3.7154150197628457,2.553803475198133,4.877026564327559
2,gujarat,S20,nfhs3s_rural,15.450643776824036,12.572880745692991,18.32840680795508
2,gujarat,S20_rev,nfhs3s_rural,84.54935622317596,81.67159319204492,87.427119254307
2,gujarat,S128,nfhs3s_rural,7.747035573122529,5.59699813630686,9.897073009938198
2,gujarat,S130,nfhs3s_rural,0.1976284584980237,-0.0046183624042504725,0.39987527940029793
2,gujarat,S15,nfhs3s_rural,65.99763872491144,60.66045684928425,71.33482060053863
2,gujarat,S17,nfhs3s_rural,15.702479338842975,11.938753040148162,19.46620563753779
2,gujarat,S87,nfhs3s_rural,45.303210463733656,40.87693612427431,49.729484803193
2,gujarat,S89,nfhs3s_rural,2.8537455410225925,1.6162728772564208,4.091218204788764
2,gujarat,S129,nfhs3s_rural,62.691853600944505,58.054367057845454,67.32934014404354
2,gujarat,S131,nfhs3s_rural,17.82762691853601,14.198652367704762,21.456601469367254
2,gujarat,S81,nfhs3s_rural,45.51971326164875,42.029859963655426,49.00956655964207
2,gujarat,S82,nfhs3s_rural,21.003584229390682,18.145992454540853,23.861176004240512
2,gujarat,S83,nfhs3s_rural,24.587813620071685,21.460723190431573,27.714904049711798
2,gujarat,S84,nfhs3s_rural,42.5089605734767,38.81146158255665,46.206459564396745
2,gujarat,S85,nfhs3s_rural,1.5770609318996418,0.8198331217575648,2.3342887420417187
2,gujarat,S92,nfhs3s_rural,71.15384615384616,67.90949047901536,74.39820182867696
2,gujarat,S07,nfhs3s_rural,55.27806385169928,48.052626569689416,62.503501133709136
2,gujarat,S08,nfhs3s_rural,76.89667009955373,70.7580965483342,83.03524365077327
2,gujarat,S09,nfhs3s_rural,5.8752791616560724,3.574259543147207,8.176298780164938
2,gujarat,S10,nfhs3s_rural,2.8917910447761193,1.6951215256932648,4.088460563858974
2,gujarat,S12,nfhs3s_rural,1.7941454202077434,1.110932925892144,2.477357914523343
2,haryana,S86,nfhs3s_rural,47.78761061946903,45.18187981372744,50.393341425210615
2,haryana,S88,nfhs3s_rural,2.1491782553729455,1.4920035515376022,2.806352959208289
2,haryana,S14,nfhs3s_rural,36.40680648990899,32.28605652724417,40.52755645257381
2,haryana,S16,nfhs3s_rural,4.907004352987733,3.417701813262089,6.396306892713377
2,haryana,S20,nfhs3s_rural,13.394919168591224,10.463484292380931,16.326354044801516
2,haryana,S20_rev,nfhs3s_rural,86.60508083140877,83.67364595519848,89.53651570761907
2,haryana,S128,nfhs3s_rural,28.967154728927586,23.501903524546602,34.432405933308566
