ID,v024_nfhs4,sdistri,nfhs4_statecode,nfhs4_state,nfhs4_district,nfhs4d_total
S97,12,75,HR,Haryana,Panipat,8.7
V81,12,75,HR,Haryana,Panipat,8.6
V82,12,75,HR,Haryana,Panipat,4.3
V83,12,75,HR,Haryana,Panipat,9
V84,12,75,HR,Haryana,Panipat,3.7
V85,12,75,HR,Haryana,Panipat,3.5
V86,12,75,HR,Haryana,Panipat,0.3
V87,12,75,HR,Haryana,Panipat,0.4
V88,12,75,HR,Haryana,Panipat,6.4
V89,12,75,HR,Haryana,Panipat,0
S10,12,75,HR,Haryana,Panipat,63.6
V90,12,75,HR,Haryana,Panipat,0
S111,12,75,HR,Haryana,Panipat,37.4
S112,12,75,HR,Haryana,Panipat,24.8
S113,12,75,HR,Haryana,Panipat,21.3
S01,12,82,HR,Haryana,Rohtak,71.4
S11,12,82,HR,Haryana,Rohtak,98.6
S12,12,82,HR,Haryana,Rohtak,9.9
V12,12,82,HR,Haryana,Rohtak,78
S15,12,82,HR,Haryana,Rohtak,89
S16,12,82,HR,Haryana,Rohtak,46.7
S20,12,82,HR,Haryana,Rohtak,21.8
S21,12,82,HR,Haryana,Rohtak,NA
S23,12,82,HR,Haryana,Rohtak,10.2
S28,12,82,HR,Haryana,Rohtak,69.7
S29,12,82,HR,Haryana,Rohtak,63.7
S02,12,82,HR,Haryana,Rohtak,28.4
S30,12,82,HR,Haryana,Rohtak,36.7
S31,12,82,HR,Haryana,Rohtak,1.7
S32,12,82,HR,Haryana,Rohtak,8.4
S33,12,82,HR,Haryana,Rohtak,4.4
S34,12,82,HR,Haryana,Rohtak,12.2
S36,12,82,HR,Haryana,Rohtak,7.2
S37,12,82,HR,Haryana,Rohtak,3.4
S38,12,82,HR,Haryana,Rohtak,23.9
S39,12,82,HR,Haryana,Rohtak,60.9
S40,12,82,HR,Haryana,Rohtak,73.2
S03,12,82,HR,Haryana,Rohtak,916
S41,12,82,HR,Haryana,Rohtak,48.4
S42,12,82,HR,Haryana,Rohtak,96.3
S43,12,82,HR,Haryana,Rohtak,27.7
V33,12,82,HR,Haryana,Rohtak,14
S45,12,82,HR,Haryana,Rohtak,80.5
S46,12,82,HR,Haryana,Rohtak,76.5
V36,12,82,HR,Haryana,Rohtak,9.8
S47,12,82,HR,Haryana,Rohtak,1909
S48,12,82,HR,Haryana,Rohtak,0
S49,12,82,HR,Haryana,Rohtak,33.4
S04,12,82,HR,Haryana,Rohtak,930
S50,12,82,HR,Haryana,Rohtak,86.3
S51,12,82,HR,Haryana,Rohtak,66.3
S52,12,82,HR,Haryana,Rohtak,3.4
S53,12,82,HR,Haryana,Rohtak,89.1
S54,12,82,HR,Haryana,Rohtak,10.6
S55,12,82,HR,Haryana,Rohtak,24.6
S56,12,82,HR,Haryana,Rohtak,8.6
S57,12,82,HR,Haryana,Rohtak,64.1
S59,12,82,HR,Haryana,Rohtak,99
S60,12,82,HR,Haryana,Rohtak,77.4
S05,12,82,HR,Haryana,Rohtak,95.6
S61,12,82,HR,Haryana,Rohtak,81.2
S62,12,82,HR,Haryana,Rohtak,85.6
S65,12,82,HR,Haryana,Rohtak,37
V53,12,82,HR,Haryana,Rohtak,62.4
S67,12,82,HR,Haryana,Rohtak,99.2
S68,12,82,HR,Haryana,Rohtak,0.8
S69,12,82,HR,Haryana,Rohtak,5.3
S70,12,82,HR,Haryana,Rohtak,NA
S71,12,82,HR,Haryana,Rohtak,NA
S72,12,82,HR,Haryana,Rohtak,NA
V06,12,82,HR,Haryana,Rohtak,99.1
S73,12,82,HR,Haryana,Rohtak,1.9
S74,12,82,HR,Haryana,Rohtak,96
S75,12,82,HR,Haryana,Rohtak,51.7
S76,12,82,HR,Haryana,Rohtak,69.5
S77,12,82,HR,Haryana,Rohtak,NA
S78,12,82,HR,Haryana,Rohtak,4.4
S79,12,82,HR,Haryana,Rohtak,NA
S80,12,82,HR,Haryana,Rohtak,5.6
S81,12,82,HR,Haryana,Rohtak,36.6
S82,12,82,HR,Haryana,Rohtak,13.6
V07,12,82,HR,Haryana,Rohtak,98.3
S83,12,82,HR,Haryana,Rohtak,4.5
S84,12,82,HR,Haryana,Rohtak,25.2
S86,12,82,HR,Haryana,Rohtak,16.1
S87,12,82,HR,Haryana,Rohtak,10.7
S88,12,82,HR,Haryana,Rohtak,21.6
S89,12,82,HR,Haryana,Rohtak,14.8
S92,12,82,HR,Haryana,Rohtak,76.3
S93,12,82,HR,Haryana,Rohtak,57.8
S94,12,82,HR,Haryana,Rohtak,58.7
S95,12,82,HR,Haryana,Rohtak,57.8
V08,12,82,HR,Haryana,Rohtak,77
S97,12,82,HR,Haryana,Rohtak,16
V81,12,82,HR,Haryana,Rohtak,4.5
V82,12,82,HR,Haryana,Rohtak,1.5
V83,12,82,HR,Haryana,Rohtak,6
V84,12,82,HR,Haryana,Rohtak,2.1
V85,12,82,HR,Haryana,Rohtak,7.1
V86,12,82,HR,Haryana,Rohtak,1.5
V87,12,82,HR,Haryana,Rohtak,1
V88,12,82,HR,Haryana,Rohtak,18.6
V89,12,82,HR,Haryana,Rohtak,2.4
S10,12,82,HR,Haryana,Rohtak,45.8
V90,12,82,HR,Haryana,Rohtak,0.9
S111,12,82,HR,Haryana,Rohtak,26.7
S112,12,82,HR,Haryana,Rohtak,10.4
S113,12,82,HR,Haryana,Rohtak,19.7
S01,12,76,HR,Haryana,Sonipat,74.3
S11,12,76,HR,Haryana,Sonipat,97.8
S12,12,76,HR,Haryana,Sonipat,9.4
V12,12,76,HR,Haryana,Sonipat,82.1
S15,12,76,HR,Haryana,Sonipat,92.5
S16,12,76,HR,Haryana,Sonipat,54.4
S20,12,76,HR,Haryana,Sonipat,20.4
S21,12,76,HR,Haryana,Sonipat,26
S23,12,76,HR,Haryana,Sonipat,6.8
S28,12,76,HR,Haryana,Sonipat,77.8
S29,12,76,HR,Haryana,Sonipat,67.8
S02,12,76,HR,Haryana,Sonipat,25.8
S30,12,76,HR,Haryana,Sonipat,47.9
S31,12,76,HR,Haryana,Sonipat,0
S32,12,76,HR,Haryana,Sonipat,6.7
S33,12,76,HR,Haryana,Sonipat,4.6
S34,12,76,HR,Haryana,Sonipat,8.5
S36,12,76,HR,Haryana,Sonipat,5.4
S37,12,76,HR,Haryana,Sonipat,2.2
S38,12,76,HR,Haryana,Sonipat,27.5
S39,12,76,HR,Haryana,Sonipat,72.7
S40,12,76,HR,Haryana,Sonipat,72.9
S03,12,76,HR,Haryana,Sonipat,830
S41,12,76,HR,Haryana,Sonipat,38.7
S42,12,76,HR,Haryana,Sonipat,97.6
S43,12,76,HR,Haryana,Sonipat,29.9
V33,12,76,HR,Haryana,Sonipat,13.7
S45,12,76,HR,Haryana,Sonipat,96
S46,12,76,HR,Haryana,Sonipat,75
V36,12,76,HR,Haryana,Sonipat,23.7
S47,12,76,HR,Haryana,Sonipat,2589
S48,12,76,HR,Haryana,Sonipat,0
S49,12,76,HR,Haryana,Sonipat,21.2
S04,12,76,HR,Haryana,Sonipat,855
S50,12,76,HR,Haryana,Sonipat,83.7
S51,12,76,HR,Haryana,Sonipat,54.5
S52,12,76,HR,Haryana,Sonipat,6.9
S53,12,76,HR,Haryana,Sonipat,84.1
S54,12,76,HR,Haryana,Sonipat,10.8
S55,12,76,HR,Haryana,Sonipat,19
S56,12,76,HR,Haryana,Sonipat,9.7
S57,12,76,HR,Haryana,Sonipat,64.1
S59,12,76,HR,Haryana,Sonipat,96.6
S60,12,76,HR,Haryana,Sonipat,78.7
S05,12,76,HR,Haryana,Sonipat,97.7
S61,12,76,HR,Haryana,Sonipat,79.2
S62,12,76,HR,Haryana,Sonipat,88.7
S65,12,76,HR,Haryana,Sonipat,55
V53,12,76,HR,Haryana,Sonipat,80.5
S67,12,76,HR,Haryana,Sonipat,94.7
S68,12,76,HR,Haryana,Sonipat,5.4
S69,12,76,HR,Haryana,Sonipat,1.6
S70,12,76,HR,Haryana,Sonipat,NA
S71,12,76,HR,Haryana,Sonipat,NA
S72,12,76,HR,Haryana,Sonipat,NA
V06,12,76,HR,Haryana,Sonipat,99.7
S73,12,76,HR,Haryana,Sonipat,1.1
S74,12,76,HR,Haryana,Sonipat,NA
S75,12,76,HR,Haryana,Sonipat,25.6
S76,12,76,HR,Haryana,Sonipat,42.6
S77,12,76,HR,Haryana,Sonipat,NA
S78,12,76,HR,Haryana,Sonipat,4.1
S79,12,76,HR,Haryana,Sonipat,NA
S80,12,76,HR,Haryana,Sonipat,4.6
S81,12,76,HR,Haryana,Sonipat,40.2
S82,12,76,HR,Haryana,Sonipat,21.6
V07,12,76,HR,Haryana,Sonipat,94.7
S83,12,76,HR,Haryana,Sonipat,9.7
S84,12,76,HR,Haryana,Sonipat,30.4
S86,12,76,HR,Haryana,Sonipat,14.1
S87,12,76,HR,Haryana,Sonipat,4.3
S88,12,76,HR,Haryana,Sonipat,31.3
S89,12,76,HR,Haryana,Sonipat,31.5
S92,12,76,HR,Haryana,Sonipat,58.6
S93,12,76,HR,Haryana,Sonipat,66.5
S94,12,76,HR,Haryana,Sonipat,65.5
S95,12,76,HR,Haryana,Sonipat,66.5
V08,12,76,HR,Haryana,Sonipat,79.9
S97,12,76,HR,Haryana,Sonipat,23.7
V81,12,76,HR,Haryana,Sonipat,4.5
V82,12,76,HR,Haryana,Sonipat,1.8
V83,12,76,HR,Haryana,Sonipat,3.7
V84,12,76,HR,Haryana,Sonipat,1.5
V85,12,76,HR,Haryana,Sonipat,3.8
V86,12,76,HR,Haryana,Sonipat,0.6
V87,12,76,HR,Haryana,Sonipat,0.9
V88,12,76,HR,Haryana,Sonipat,9.3
V89,12,76,HR,Haryana,Sonipat,1.1
S10,12,76,HR,Haryana,Sonipat,48.4
V90,12,76,HR,Haryana,Sonipat,0.4
S111,12,76,HR,Haryana,Sonipat,30.3
S112,12,76,HR,Haryana,Sonipat,20
S113,12,76,HR,Haryana,Sonipat,26.3
S01,12,71,HR,Haryana,Yamunanagar,76.3
S11,12,71,HR,Haryana,Yamunanagar,96.7
S12,12,71,HR,Haryana,Yamunanagar,11
V12,12,71,HR,Haryana,Yamunanagar,84.3
S15,12,71,HR,Haryana,Yamunanagar,94.7
S16,12,71,HR,Haryana,Yamunanagar,50.5
S20,12,71,HR,Haryana,Yamunanagar,6.9
S21,12,71,HR,Haryana,Yamunanagar,17.7
S23,12,71,HR,Haryana,Yamunanagar,1.4
S28,12,71,HR,Haryana,Yamunanagar,73
S29,12,71,HR,Haryana,Yamunanagar,66
S02,12,71,HR,Haryana,Yamunanagar,24
S30,12,71,HR,Haryana,Yamunanagar,37.1
S31,12,71,HR,Haryana,Yamunanagar,1.2
S32,12,71,HR,Haryana,Yamunanagar,7.5
S33,12,71,HR,Haryana,Yamunanagar,2.5
S34,12,71,HR,Haryana,Yamunanagar,17.3
S36,12,71,HR,Haryana,Yamunanagar,4.3
S37,12,71,HR,Haryana,Yamunanagar,2.6
S38,12,71,HR,Haryana,Yamunanagar,27.7
S39,12,71,HR,Haryana,Yamunanagar,73.5
S40,12,71,HR,Haryana,Yamunanagar,90.5
S03,12,71,HR,Haryana,Yamunanagar,867
S41,12,71,HR,Haryana,Yamunanagar,75.4
S42,12,71,HR,Haryana,Yamunanagar,97.7
S43,12,71,HR,Haryana,Yamunanagar,61.5
V33,12,71,HR,Haryana,Yamunanagar,49.8
S45,12,71,HR,Haryana,Yamunanagar,92.2
S46,12,71,HR,Haryana,Yamunanagar,86.1
V36,12,71,HR,Haryana,Yamunanagar,11.3
S47,12,71,HR,Haryana,Yamunanagar,1044
S48,12,71,HR,Haryana,Yamunanagar,NA
S49,12,71,HR,Haryana,Yamunanagar,31.4
S04,12,71,HR,Haryana,Yamunanagar,616
S50,12,71,HR,Haryana,Yamunanagar,94.4
S51,12,71,HR,Haryana,Yamunanagar,61.3
S52,12,71,HR,Haryana,Yamunanagar,3
S53,12,71,HR,Haryana,Yamunanagar,97.4
S54,12,71,HR,Haryana,Yamunanagar,17.3
S55,12,71,HR,Haryana,Yamunanagar,27.8
S56,12,71,HR,Haryana,Yamunanagar,13.3
S57,12,71,HR,Haryana,Yamunanagar,87.9
S59,12,71,HR,Haryana,Yamunanagar,100
S60,12,71,HR,Haryana,Yamunanagar,89.5
S05,12,71,HR,Haryana,Yamunanagar,97.5
S61,12,71,HR,Haryana,Yamunanagar,94.7
S62,12,71,HR,Haryana,Yamunanagar,98.4
S65,12,71,HR,Haryana,Yamunanagar,82.1
V53,12,71,HR,Haryana,Yamunanagar,54.3
S67,12,71,HR,Haryana,Yamunanagar,98.2
S68,12,71,HR,Haryana,Yamunanagar,1.8
S69,12,71,HR,Haryana,Yamunanagar,15.2
S70,12,71,HR,Haryana,Yamunanagar,83.8
S71,12,71,HR,Haryana,Yamunanagar,18
S72,12,71,HR,Haryana,Yamunanagar,96.1
V06,12,71,HR,Haryana,Yamunanagar,99.9
S73,12,71,HR,Haryana,Yamunanagar,1.5
S74,12,71,HR,Haryana,Yamunanagar,72.5
S75,12,71,HR,Haryana,Yamunanagar,42.9
S76,12,71,HR,Haryana,Yamunanagar,49.2
S77,12,71,HR,Haryana,Yamunanagar,NA
S78,12,71,HR,Haryana,Yamunanagar,12.5
S79,12,71,HR,Haryana,Yamunanagar,NA
S80,12,71,HR,Haryana,Yamunanagar,12.4
S81,12,71,HR,Haryana,Yamunanagar,30
S82,12,71,HR,Haryana,Yamunanagar,26.8
V07,12,71,HR,Haryana,Yamunanagar,99.7
S83,12,71,HR,Haryana,Yamunanagar,11.6
S84,12,71,HR,Haryana,Yamunanagar,31.8
S86,12,71,HR,Haryana,Yamunanagar,16.2
S87,12,71,HR,Haryana,Yamunanagar,6.1
S88,12,71,HR,Haryana,Yamunanagar,19
S89,12,71,HR,Haryana,Yamunanagar,21.2
S92,12,71,HR,Haryana,Yamunanagar,58
S93,12,71,HR,Haryana,Yamunanagar,57.1
S94,12,71,HR,Haryana,Yamunanagar,55.8
S95,12,71,HR,Haryana,Yamunanagar,57.1
V08,12,71,HR,Haryana,Yamunanagar,80.2
S97,12,71,HR,Haryana,Yamunanagar,33.7
V81,12,71,HR,Haryana,Yamunanagar,4.9
V82,12,71,HR,Haryana,Yamunanagar,1.8
V83,12,71,HR,Haryana,Yamunanagar,6.1
V84,12,71,HR,Haryana,Yamunanagar,1.4
V85,12,71,HR,Haryana,Yamunanagar,10.1
V86,12,71,HR,Haryana,Yamunanagar,1.1
V87,12,71,HR,Haryana,Yamunanagar,0.3
V88,12,71,HR,Haryana,Yamunanagar,19.4
V89,12,71,HR,Haryana,Yamunanagar,0
S10,12,71,HR,Haryana,Yamunanagar,61.6
V90,12,71,HR,Haryana,Yamunanagar,0.8
S111,12,71,HR,Haryana,Yamunanagar,45.2
S112,12,71,HR,Haryana,Yamunanagar,23.2
S113,12,71,HR,Haryana,Yamunanagar,28.7
S01,15,355,JH,Jharkhand,Bokaro,63.8
S11,15,355,JH,Jharkhand,Bokaro,98.8
S12,15,355,JH,Jharkhand,Bokaro,15.6
V12,15,355,JH,Jharkhand,Bokaro,63.3
S15,15,355,JH,Jharkhand,Bokaro,87
S16,15,355,JH,Jharkhand,Bokaro,35.9
S20,15,355,JH,Jharkhand,Bokaro,30.6
S21,15,355,JH,Jharkhand,Bokaro,29.6
S23,15,355,JH,Jharkhand,Bokaro,7.4
S28,15,355,JH,Jharkhand,Bokaro,54.4
S29,15,355,JH,Jharkhand,Bokaro,51.1
S02,15,355,JH,Jharkhand,Bokaro,29.4
S30,15,355,JH,Jharkhand,Bokaro,45.5
S31,15,355,JH,Jharkhand,Bokaro,0.5
S32,15,355,JH,Jharkhand,Bokaro,0.4
S33,15,355,JH,Jharkhand,Bokaro,1.4
S34,15,355,JH,Jharkhand,Bokaro,3
S36,15,355,JH,Jharkhand,Bokaro,17.5
S37,15,355,JH,Jharkhand,Bokaro,8.7
S38,15,355,JH,Jharkhand,Bokaro,24.1
S39,15,355,JH,Jharkhand,Bokaro,34
S40,15,355,JH,Jharkhand,Bokaro,63.9
S03,15,355,JH,Jharkhand,Bokaro,975
S41,15,355,JH,Jharkhand,Bokaro,38.5
S42,15,355,JH,Jharkhand,Bokaro,95.6
S43,15,355,JH,Jharkhand,Bokaro,23.7
V33,15,355,JH,Jharkhand,Bokaro,16.7
S45,15,355,JH,Jharkhand,Bokaro,84.2
S46,15,355,JH,Jharkhand,Bokaro,52.7
V36,15,355,JH,Jharkhand,Bokaro,30.6
S47,15,355,JH,Jharkhand,Bokaro,1958
S48,15,355,JH,Jharkhand,Bokaro,1.1
S49,15,355,JH,Jharkhand,Bokaro,20.7
S04,15,355,JH,Jharkhand,Bokaro,926
S50,15,355,JH,Jharkhand,Bokaro,62.5
S51,15,355,JH,Jharkhand,Bokaro,32.6
S52,15,355,JH,Jharkhand,Bokaro,10.6
S53,15,355,JH,Jharkhand,Bokaro,74.1
S54,15,355,JH,Jharkhand,Bokaro,13.4
S55,15,355,JH,Jharkhand,Bokaro,39.4
S56,15,355,JH,Jharkhand,Bokaro,5.1
S57,15,355,JH,Jharkhand,Bokaro,66.2
S59,15,355,JH,Jharkhand,Bokaro,100
S60,15,355,JH,Jharkhand,Bokaro,76.4
S05,15,355,JH,Jharkhand,Bokaro,65
S61,15,355,JH,Jharkhand,Bokaro,85.9
S62,15,355,JH,Jharkhand,Bokaro,87
S65,15,355,JH,Jharkhand,Bokaro,62.1
V53,15,355,JH,Jharkhand,Bokaro,48.4
S67,15,355,JH,Jharkhand,Bokaro,93.8
S68,15,355,JH,Jharkhand,Bokaro,6.2
S69,15,355,JH,Jharkhand,Bokaro,4.5
S70,15,355,JH,Jharkhand,Bokaro,54.3
S71,15,355,JH,Jharkhand,Bokaro,20
S72,15,355,JH,Jharkhand,Bokaro,55.7
V06,15,355,JH,Jharkhand,Bokaro,87.3
S73,15,355,JH,Jharkhand,Bokaro,2.3
S74,15,355,JH,Jharkhand,Bokaro,69.7
S75,15,355,JH,Jharkhand,Bokaro,23
S76,15,355,JH,Jharkhand,Bokaro,74.2
S77,15,355,JH,Jharkhand,Bokaro,62.5
S78,15,355,JH,Jharkhand,Bokaro,8.3
S79,15,355,JH,Jharkhand,Bokaro,NA
S80,15,355,JH,Jharkhand,Bokaro,7.7
S81,15,355,JH,Jharkhand,Bokaro,39.8
S82,15,355,JH,Jharkhand,Bokaro,36.9
V07,15,355,JH,Jharkhand,Bokaro,79.8
S83,15,355,JH,Jharkhand,Bokaro,17.6
S84,15,355,JH,Jharkhand,Bokaro,50.8
S86,15,355,JH,Jharkhand,Bokaro,30.7
S87,15,355,JH,Jharkhand,Bokaro,20.3
S88,15,355,JH,Jharkhand,Bokaro,12.1
S89,15,355,JH,Jharkhand,Bokaro,14.2
S92,15,355,JH,Jharkhand,Bokaro,74
S93,15,355,JH,Jharkhand,Bokaro,72.4
S94,15,355,JH,Jharkhand,Bokaro,73.7
S95,15,355,JH,Jharkhand,Bokaro,72.4
V08,15,355,JH,Jharkhand,Bokaro,35.8
S97,15,355,JH,Jharkhand,Bokaro,39.5
V81,15,355,JH,Jharkhand,Bokaro,5.5
V82,15,355,JH,Jharkhand,Bokaro,2.5
V83,15,355,JH,Jharkhand,Bokaro,8.7
V84,15,355,JH,Jharkhand,Bokaro,1.9
V85,15,355,JH,Jharkhand,Bokaro,6.2
V86,15,355,JH,Jharkhand,Bokaro,1
V87,15,355,JH,Jharkhand,Bokaro,0.6
V88,15,355,JH,Jharkhand,Bokaro,8.2
V89,15,355,JH,Jharkhand,Bokaro,1.2
S10,15,355,JH,Jharkhand,Bokaro,26.8
V90,15,355,JH,Jharkhand,Bokaro,1.9
S111,15,355,JH,Jharkhand,Bokaro,9.4
S112,15,355,JH,Jharkhand,Bokaro,3.1
S113,15,355,JH,Jharkhand,Bokaro,5.1
S01,15,354,JH,Jharkhand,Dhanbad,66.3
S11,15,354,JH,Jharkhand,Dhanbad,98.4
S12,15,354,JH,Jharkhand,Dhanbad,10.8
V12,15,354,JH,Jharkhand,Dhanbad,68.3
S15,15,354,JH,Jharkhand,Dhanbad,86.2
S16,15,354,JH,Jharkhand,Dhanbad,31.8
S20,15,354,JH,Jharkhand,Dhanbad,29.9
S21,15,354,JH,Jharkhand,Dhanbad,29.9
S23,15,354,JH,Jharkhand,Dhanbad,9.4
S28,15,354,JH,Jharkhand,Dhanbad,49.8
S29,15,354,JH,Jharkhand,Dhanbad,46.7
S02,15,354,JH,Jharkhand,Dhanbad,29.3
S30,15,354,JH,Jharkhand,Dhanbad,36.7
S31,15,354,JH,Jharkhand,Dhanbad,0.1
S32,15,354,JH,Jharkhand,Dhanbad,0.5
S33,15,354,JH,Jharkhand,Dhanbad,4.3
S34,15,354,JH,Jharkhand,Dhanbad,3.7
S36,15,354,JH,Jharkhand,Dhanbad,11.9
S37,15,354,JH,Jharkhand,Dhanbad,5.3
S38,15,354,JH,Jharkhand,Dhanbad,15.1
S39,15,354,JH,Jharkhand,Dhanbad,29.4
S40,15,354,JH,Jharkhand,Dhanbad,55.6
S03,15,354,JH,Jharkhand,Dhanbad,947
S41,15,354,JH,Jharkhand,Dhanbad,40.2
S42,15,354,JH,Jharkhand,Dhanbad,95.3
S43,15,354,JH,Jharkhand,Dhanbad,20.4
V33,15,354,JH,Jharkhand,Dhanbad,12.9
S45,15,354,JH,Jharkhand,Dhanbad,91
S46,15,354,JH,Jharkhand,Dhanbad,45.4
V36,15,354,JH,Jharkhand,Dhanbad,18.9
S47,15,354,JH,Jharkhand,Dhanbad,2213
S48,15,354,JH,Jharkhand,Dhanbad,0.9
S49,15,354,JH,Jharkhand,Dhanbad,23.9
S04,15,354,JH,Jharkhand,Dhanbad,929
S50,15,354,JH,Jharkhand,Dhanbad,65.4
S51,15,354,JH,Jharkhand,Dhanbad,21.4
S52,15,354,JH,Jharkhand,Dhanbad,11.1
S53,15,354,JH,Jharkhand,Dhanbad,76.1
S54,15,354,JH,Jharkhand,Dhanbad,17.6
S55,15,354,JH,Jharkhand,Dhanbad,34.3
S56,15,354,JH,Jharkhand,Dhanbad,11.9
S57,15,354,JH,Jharkhand,Dhanbad,73.5
S59,15,354,JH,Jharkhand,Dhanbad,98.7
S60,15,354,JH,Jharkhand,Dhanbad,85.8
S05,15,354,JH,Jharkhand,Dhanbad,68.4
S61,15,354,JH,Jharkhand,Dhanbad,89.5
S62,15,354,JH,Jharkhand,Dhanbad,84.8
S65,15,354,JH,Jharkhand,Dhanbad,68.7
V53,15,354,JH,Jharkhand,Dhanbad,47.8
S67,15,354,JH,Jharkhand,Dhanbad,92.4
S68,15,354,JH,Jharkhand,Dhanbad,7.6
S69,15,354,JH,Jharkhand,Dhanbad,7.1
S70,15,354,JH,Jharkhand,Dhanbad,39.9
S71,15,354,JH,Jharkhand,Dhanbad,14.4
S72,15,354,JH,Jharkhand,Dhanbad,74.1
V06,15,354,JH,Jharkhand,Dhanbad,95.9
S73,15,354,JH,Jharkhand,Dhanbad,6.6
S74,15,354,JH,Jharkhand,Dhanbad,72.5
S75,15,354,JH,Jharkhand,Dhanbad,20.1
S76,15,354,JH,Jharkhand,Dhanbad,63.8
S77,15,354,JH,Jharkhand,Dhanbad,NA
S78,15,354,JH,Jharkhand,Dhanbad,8.6
S79,15,354,JH,Jharkhand,Dhanbad,NA
S80,15,354,JH,Jharkhand,Dhanbad,7.6
S81,15,354,JH,Jharkhand,Dhanbad,38.5
S82,15,354,JH,Jharkhand,Dhanbad,28.1
V07,15,354,JH,Jharkhand,Dhanbad,78.9
S83,15,354,JH,Jharkhand,Dhanbad,11.5
S84,15,354,JH,Jharkhand,Dhanbad,42.6
S86,15,354,JH,Jharkhand,Dhanbad,30.9
S87,15,354,JH,Jharkhand,Dhanbad,23.9
S88,15,354,JH,Jharkhand,Dhanbad,14.7
S89,15,354,JH,Jharkhand,Dhanbad,10.5
S92,15,354,JH,Jharkhand,Dhanbad,69.9
S93,15,354,JH,Jharkhand,Dhanbad,63.9
S94,15,354,JH,Jharkhand,Dhanbad,52.2
S95,15,354,JH,Jharkhand,Dhanbad,63.6
V08,15,354,JH,Jharkhand,Dhanbad,28.6
S97,15,354,JH,Jharkhand,Dhanbad,31.4
V81,15,354,JH,Jharkhand,Dhanbad,6.3
V82,15,354,JH,Jharkhand,Dhanbad,3.4
V83,15,354,JH,Jharkhand,Dhanbad,7.9
V84,15,354,JH,Jharkhand,Dhanbad,2.8
V85,15,354,JH,Jharkhand,Dhanbad,5
V86,15,354,JH,Jharkhand,Dhanbad,1
V87,15,354,JH,Jharkhand,Dhanbad,0.5
V88,15,354,JH,Jharkhand,Dhanbad,7.4
V89,15,354,JH,Jharkhand,Dhanbad,1.2
S10,15,354,JH,Jharkhand,Dhanbad,20.5
V90,15,354,JH,Jharkhand,Dhanbad,0
S111,15,354,JH,Jharkhand,Dhanbad,13.5
S112,15,354,JH,Jharkhand,Dhanbad,3.2
S113,15,354,JH,Jharkhand,Dhanbad,2.9
S01,15,357,JH,Jharkhand,Purbi Singhbhum,70.1
S11,15,357,JH,Jharkhand,Purbi Singhbhum,99
S12,15,357,JH,Jharkhand,Purbi Singhbhum,19.8
V12,15,357,JH,Jharkhand,Purbi Singhbhum,71.4
S15,15,357,JH,Jharkhand,Purbi Singhbhum,84.9
S16,15,357,JH,Jharkhand,Purbi Singhbhum,43.3
S20,15,357,JH,Jharkhand,Purbi Singhbhum,26.1
S21,15,357,JH,Jharkhand,Purbi Singhbhum,18.4
S23,15,357,JH,Jharkhand,Purbi Singhbhum,16.1
S28,15,357,JH,Jharkhand,Purbi Singhbhum,32.9
S29,15,357,JH,Jharkhand,Purbi Singhbhum,30.8
S02,15,357,JH,Jharkhand,Purbi Singhbhum,25.8
S30,15,357,JH,Jharkhand,Purbi Singhbhum,22.1
S31,15,357,JH,Jharkhand,Purbi Singhbhum,0.2
S32,15,357,JH,Jharkhand,Purbi Singhbhum,1.2
S33,15,357,JH,Jharkhand,Purbi Singhbhum,4.5
S34,15,357,JH,Jharkhand,Purbi Singhbhum,2.6
S36,15,357,JH,Jharkhand,Purbi Singhbhum,16.7
S37,15,357,JH,Jharkhand,Purbi Singhbhum,8.2
S38,15,357,JH,Jharkhand,Purbi Singhbhum,24
S39,15,357,JH,Jharkhand,Purbi Singhbhum,59.5
S40,15,357,JH,Jharkhand,Purbi Singhbhum,59.9
S03,15,357,JH,Jharkhand,Purbi Singhbhum,1001
S41,15,357,JH,Jharkhand,Purbi Singhbhum,50.6
S42,15,357,JH,Jharkhand,Purbi Singhbhum,94.3
S43,15,357,JH,Jharkhand,Purbi Singhbhum,15.2
V33,15,357,JH,Jharkhand,Purbi Singhbhum,9.9
S45,15,357,JH,Jharkhand,Purbi Singhbhum,91.1
S46,15,357,JH,Jharkhand,Purbi Singhbhum,37.4
V36,15,357,JH,Jharkhand,Purbi Singhbhum,30.6
S47,15,357,JH,Jharkhand,Purbi Singhbhum,1149
S48,15,357,JH,Jharkhand,Purbi Singhbhum,2.5
S49,15,357,JH,Jharkhand,Purbi Singhbhum,7
S04,15,357,JH,Jharkhand,Purbi Singhbhum,890
S50,15,357,JH,Jharkhand,Purbi Singhbhum,81.7
S51,15,357,JH,Jharkhand,Purbi Singhbhum,49.4
S52,15,357,JH,Jharkhand,Purbi Singhbhum,4.1
S53,15,357,JH,Jharkhand,Purbi Singhbhum,85.7
S54,15,357,JH,Jharkhand,Purbi Singhbhum,16
S55,15,357,JH,Jharkhand,Purbi Singhbhum,39.8
S56,15,357,JH,Jharkhand,Purbi Singhbhum,6.4
S57,15,357,JH,Jharkhand,Purbi Singhbhum,68.9
S59,15,357,JH,Jharkhand,Purbi Singhbhum,99.1
S60,15,357,JH,Jharkhand,Purbi Singhbhum,80.8
S05,15,357,JH,Jharkhand,Purbi Singhbhum,85.4
