v025,state,id,variable,mean
1,odisha,S10,nfhs4s_urban,60.94985244360217
1,odisha,S12,nfhs4s_urban,27.32790993257045
1,puducherry,S86,nfhs4s_urban,10.474646174721535
1,puducherry,S88,nfhs4s_urban,38.23255624281583
1,puducherry,S99,nfhs4s_urban,2.8608841556412163
1,puducherry,S100,nfhs4s_urban,4.2194071569611085
1,puducherry,S101,nfhs4s_urban,8.574904379976395
1,puducherry,S105,nfhs4s_urban,9.330494574475976
1,puducherry,S106,nfhs4s_urban,3.9340047092603316
1,puducherry,S107,nfhs4s_urban,14.92777755165097
1,puducherry,S14,nfhs4s_urban,85.06756187979366
1,puducherry,S16,nfhs4s_urban,61.75153091536417
1,puducherry,S20,nfhs4s_urban,34.264428145064024
1,puducherry,S20_rev,nfhs4s_urban,65.73557185493598
1,puducherry,S128,nfhs4s_urban,0.7950312927182682
1,puducherry,S130,nfhs4s_urban,0.5393685136949113
1,puducherry,S15,nfhs4s_urban,89.77847585922683
1,puducherry,S17,nfhs4s_urban,63.862005724931514
1,puducherry,S87,nfhs4s_urban,9.28918184452349
1,puducherry,S89,nfhs4s_urban,40.49483046724771
1,puducherry,S129,nfhs4s_urban,13.229242896353039
1,puducherry,S131,nfhs4s_urban,38.765226459741356
1,puducherry,S102,nfhs4s_urban,3.928897333289305
1,puducherry,S103,nfhs4s_urban,5.213850883120775
1,puducherry,S104,nfhs4s_urban,9.201215529966307
1,puducherry,S108,nfhs4s_urban,18.367773215223245
1,puducherry,S109,nfhs4s_urban,3.362086944983943
1,puducherry,S110,nfhs4s_urban,21.293627984940592
1,puducherry,S81,nfhs4s_urban,24.72807679343148
1,puducherry,S82,nfhs4s_urban,26.101155796594266
1,puducherry,S83,nfhs4s_urban,12.591136244953477
1,puducherry,S84,nfhs4s_urban,23.317844912661435
1,puducherry,S85,nfhs4s_urban,1.9777363092170868
1,puducherry,S92,nfhs4s_urban,43.37897463954234
1,puducherry,S07,nfhs4s_urban,99.92051250939046
1,puducherry,S08,nfhs4s_urban,99.44485313688536
1,puducherry,S09,nfhs4s_urban,72.96463365601286
1,puducherry,S10,nfhs4s_urban,91.67650724860518
1,puducherry,S12,nfhs4s_urban,38.141529364212666
1,punjab,S86,nfhs4s_urban,8.989282194451372
1,punjab,S88,nfhs4s_urban,32.32345073121417
1,punjab,S99,nfhs4s_urban,3.6616355320810703
1,punjab,S100,nfhs4s_urban,2.5521446146115085
1,punjab,S101,nfhs4s_urban,7.089043018570069
1,punjab,S105,nfhs4s_urban,12.135594552699356
1,punjab,S106,nfhs4s_urban,3.0535981546984305
1,punjab,S107,nfhs4s_urban,15.267061729008557
1,punjab,S14,nfhs4s_urban,86.10825196300024
1,punjab,S16,nfhs4s_urban,66.88844579442254
1,punjab,S20,nfhs4s_urban,25.92905558051471
1,punjab,S20_rev,nfhs4s_urban,74.07094441948529
1,punjab,S128,nfhs4s_urban,0.14208601081195682
1,punjab,S130,nfhs4s_urban,0.10705567506954189
1,punjab,S15,nfhs4s_urban,90.80121407843787
1,punjab,S17,nfhs4s_urban,67.6695411379007
1,punjab,S87,nfhs4s_urban,8.857588680882731
1,punjab,S89,nfhs4s_urban,32.142920592361655
1,punjab,S129,nfhs4s_urban,17.064822416980547
1,punjab,S131,nfhs4s_urban,29.649937070919503
1,punjab,S102,nfhs4s_urban,4.121678706294191
1,punjab,S103,nfhs4s_urban,3.2935669029668673
1,punjab,S104,nfhs4s_urban,8.098461126664759
1,punjab,S108,nfhs4s_urban,20.531965519089237
1,punjab,S109,nfhs4s_urban,4.8750298057377925
1,punjab,S110,nfhs4s_urban,23.79402561828894
1,punjab,S81,nfhs4s_urban,27.62986148321078
1,punjab,S82,nfhs4s_urban,15.005333491948889
1,punjab,S83,nfhs4s_urban,10.029670094100636
1,punjab,S84,nfhs4s_urban,22.466963604254765
1,punjab,S85,nfhs4s_urban,2.919078492247855
1,punjab,S92,nfhs4s_urban,55.499601038852894
1,punjab,S07,nfhs4s_urban,99.60645632171635
1,punjab,S08,nfhs4s_urban,99.70303682775547
1,punjab,S09,nfhs4s_urban,86.49771276400648
1,punjab,S10,nfhs4s_urban,90.1221315121942
1,punjab,S12,nfhs4s_urban,19.87093020728303
1,rajasthan,S86,nfhs4s_urban,18.598891055497973
1,rajasthan,S88,nfhs4s_urban,23.635190594020674
1,rajasthan,S99,nfhs4s_urban,2.544602101787345
1,rajasthan,S100,nfhs4s_urban,1.7199748226873788
1,rajasthan,S101,nfhs4s_urban,4.8379328383784586
1,rajasthan,S105,nfhs4s_urban,8.130738203325107
1,rajasthan,S106,nfhs4s_urban,2.7488130095426744
1,rajasthan,S107,nfhs4s_urban,11.787580314248478
1,rajasthan,S14,nfhs4s_urban,75.75907360227929
1,rajasthan,S16,nfhs4s_urban,43.07460000565579
1,rajasthan,S20,nfhs4s_urban,29.24976890324152
1,rajasthan,S20_rev,nfhs4s_urban,70.75023109675848
1,rajasthan,S128,nfhs4s_urban,6.346928441987434
1,rajasthan,S130,nfhs4s_urban,0.10753039356433526
1,rajasthan,S15,nfhs4s_urban,92.35273274281029
1,rajasthan,S17,nfhs4s_urban,56.903799822670095
1,rajasthan,S87,nfhs4s_urban,16.761217872744595
1,rajasthan,S89,nfhs4s_urban,19.67241399968349
1,rajasthan,S129,nfhs4s_urban,43.78125567975324
1,rajasthan,S131,nfhs4s_urban,19.429975561639502
1,rajasthan,S102,nfhs4s_urban,2.9020143309354993
1,rajasthan,S103,nfhs4s_urban,3.2980816023334962
1,rajasthan,S104,nfhs4s_urban,6.660099841023453
1,rajasthan,S108,nfhs4s_urban,13.933685609047552
1,rajasthan,S109,nfhs4s_urban,3.4549566774576186
1,rajasthan,S110,nfhs4s_urban,16.94947922759363
1,rajasthan,S81,nfhs4s_urban,32.77289793739118
1,rajasthan,S82,nfhs4s_urban,21.81441913143931
1,rajasthan,S83,nfhs4s_urban,13.845731606090236
1,rajasthan,S84,nfhs4s_urban,30.56232544592623
1,rajasthan,S85,nfhs4s_urban,2.4464941934357274
1,rajasthan,S92,nfhs4s_urban,55.93458163252565
1,rajasthan,S07,nfhs4s_urban,98.6879888902531
1,rajasthan,S08,nfhs4s_urban,98.81400735937291
1,rajasthan,S09,nfhs4s_urban,73.96148748503666
1,rajasthan,S10,nfhs4s_urban,80.75325601541805
1,rajasthan,S12,nfhs4s_urban,19.61282652038944
1,sikkim,S86,nfhs4s_urban,7.4933771889270595
1,sikkim,S88,nfhs4s_urban,34.17813355652571
1,sikkim,S99,nfhs4s_urban,4.5403467536883335
1,sikkim,S100,nfhs4s_urban,3.351281796822142
1,sikkim,S101,nfhs4s_urban,8.241722713825467
1,sikkim,S105,nfhs4s_urban,17.336503320607775
1,sikkim,S106,nfhs4s_urban,6.029272326391453
1,sikkim,S107,nfhs4s_urban,22.181166946214034
1,sikkim,S14,nfhs4s_urban,89.44887621129072
1,sikkim,S16,nfhs4s_urban,50.23863256423571
1,sikkim,S20,nfhs4s_urban,19.935358780784675
1,sikkim,S20_rev,nfhs4s_urban,80.06464121921533
1,sikkim,S128,nfhs4s_urban,8.220974919685473
1,sikkim,S130,nfhs4s_urban,22.71080151322461
1,sikkim,S15,nfhs4s_urban,93.34227541668379
1,sikkim,S17,nfhs4s_urban,53.658921252067316
1,sikkim,S87,nfhs4s_urban,1.1601700970417153
1,sikkim,S89,nfhs4s_urban,41.461531455564284
1,sikkim,S129,nfhs4s_urban,39.55145972665947
1,sikkim,S131,nfhs4s_urban,48.93140037622874
1,sikkim,S102,nfhs4s_urban,5.037156967193757
1,sikkim,S103,nfhs4s_urban,6.375899403284298
1,sikkim,S104,nfhs4s_urban,11.413056370478055
1,sikkim,S108,nfhs4s_urban,29.171046116694612
1,sikkim,S109,nfhs4s_urban,12.882014241066212
1,sikkim,S110,nfhs4s_urban,36.10745132177846
1,sikkim,S81,nfhs4s_urban,22.93730970995193
1,sikkim,S82,nfhs4s_urban,13.172391200505034
1,sikkim,S83,nfhs4s_urban,8.592467746636952
1,sikkim,S84,nfhs4s_urban,11.960373284249421
1,sikkim,S85,nfhs4s_urban,6.7959357939778435
1,sikkim,S92,nfhs4s_urban,59.70112588987616
1,sikkim,S07,nfhs4s_urban,98.87469920492232
1,sikkim,S08,nfhs4s_urban,99.22278193289763
1,sikkim,S09,nfhs4s_urban,77.97710810431245
1,sikkim,S10,nfhs4s_urban,93.25066779725108
1,sikkim,S12,nfhs4s_urban,32.74726079331746
1,tamil nadu,S86,nfhs4s_urban,10.938377644081285
1,tamil nadu,S88,nfhs4s_urban,36.20113450573818
1,tamil nadu,S99,nfhs4s_urban,4.083224680776671
1,tamil nadu,S100,nfhs4s_urban,4.6055507060715275
1,tamil nadu,S101,nfhs4s_urban,10.645326915192141
1,tamil nadu,S105,nfhs4s_urban,9.213018344951445
1,tamil nadu,S106,nfhs4s_urban,3.1938204879666277
1,tamil nadu,S107,nfhs4s_urban,14.567336578354814
1,tamil nadu,S14,nfhs4s_urban,85.60256936575522
1,tamil nadu,S16,nfhs4s_urban,58.58611438582475
1,tamil nadu,S20,nfhs4s_urban,30.86935528836624
1,tamil nadu,S20_rev,nfhs4s_urban,69.13064471163376
1,tamil nadu,S128,nfhs4s_urban,1.452210752432963
1,tamil nadu,S130,nfhs4s_urban,0.4840386303807601
1,tamil nadu,S15,nfhs4s_urban,91.70236709944342
1,tamil nadu,S17,nfhs4s_urban,63.848946773075966
1,tamil nadu,S87,nfhs4s_urban,10.719896049163225
1,tamil nadu,S89,nfhs4s_urban,30.614923830707706
1,tamil nadu,S129,nfhs4s_urban,32.20775013589068
1,tamil nadu,S131,nfhs4s_urban,46.01648001766227
1,tamil nadu,S102,nfhs4s_urban,4.551731690342817
1,tamil nadu,S103,nfhs4s_urban,5.865501984544828
1,tamil nadu,S104,nfhs4s_urban,11.195577761155388
1,tamil nadu,S108,nfhs4s_urban,15.998109827540565
1,tamil nadu,S109,nfhs4s_urban,4.576753575952846
1,tamil nadu,S110,nfhs4s_urban,20.046280229001134
1,tamil nadu,S81,nfhs4s_urban,25.423346959220698
1,tamil nadu,S82,nfhs4s_urban,19.007502641891875
1,tamil nadu,S83,nfhs4s_urban,11.067007542489636
1,tamil nadu,S84,nfhs4s_urban,21.471260510838775
1,tamil nadu,S85,nfhs4s_urban,6.559351581835725
1,tamil nadu,S92,nfhs4s_urban,48.55600667870676
1,tamil nadu,S07,nfhs4s_urban,99.36967271183237
1,tamil nadu,S08,nfhs4s_urban,97.9562520426482
1,tamil nadu,S09,nfhs4s_urban,70.44012138665718
1,tamil nadu,S10,nfhs4s_urban,87.73762335379787
1,tamil nadu,S12,nfhs4s_urban,59.47537912777682
1,telangana,S86,nfhs4s_urban,15.91513800092616
1,telangana,S88,nfhs4s_urban,40.23875545355462
1,telangana,S99,nfhs4s_urban,3.622376048903867
1,telangana,S100,nfhs4s_urban,5.128218788506163
1,telangana,S101,nfhs4s_urban,9.985040157103493
1,telangana,S105,nfhs4s_urban,9.693561649441266
1,telangana,S106,nfhs4s_urban,4.278247195516287
1,telangana,S107,nfhs4s_urban,16.485463945340374
1,telangana,S14,nfhs4s_urban,79.13747359602206
1,telangana,S16,nfhs4s_urban,57.177429502260956
1,telangana,S20,nfhs4s_urban,30.175614358028973
1,telangana,S20_rev,nfhs4s_urban,69.82438564197102
1,telangana,S128,nfhs4s_urban,1.1216446578454486
1,telangana,S130,nfhs4s_urban,2.7297601289081364
1,telangana,S15,nfhs4s_urban,90.67542253580693
1,telangana,S17,nfhs4s_urban,65.74911937694483
1,telangana,S87,nfhs4s_urban,17.84475727686671
1,telangana,S89,nfhs4s_urban,31.70563578631832
1,telangana,S129,nfhs4s_urban,24.854008502389387
1,telangana,S131,nfhs4s_urban,45.85611479221002
1,telangana,S102,nfhs4s_urban,1.6417170615462524
1,telangana,S103,nfhs4s_urban,5.059056614099005
1,telangana,S104,nfhs4s_urban,7.775288482570954
1,telangana,S108,nfhs4s_urban,17.7740670538085
1,telangana,S109,nfhs4s_urban,6.660673315253943
1,telangana,S110,nfhs4s_urban,22.451379235706113
1,telangana,S81,nfhs4s_urban,21.08215148195212
1,telangana,S82,nfhs4s_urban,14.874885844490828
1,telangana,S83,nfhs4s_urban,5.965886007881169
1,telangana,S84,nfhs4s_urban,21.8568251595733
1,telangana,S85,nfhs4s_urban,1.126753395210505
1,telangana,S92,nfhs4s_urban,51.66500866805398
1,telangana,S07,nfhs4s_urban,99.660723558639
1,telangana,S08,nfhs4s_urban,99.4079487956958
1,telangana,S09,nfhs4s_urban,66.34314147209443
1,telangana,S10,nfhs4s_urban,90.45268067083903
1,telangana,S12,nfhs4s_urban,54.03493764593005
1,tripura,S86,nfhs4s_urban,16.234267325474654
1,tripura,S88,nfhs4s_urban,23.548460100807354
1,tripura,S99,nfhs4s_urban,3.827186409269065
1,tripura,S100,nfhs4s_urban,5.90104716824844
1,tripura,S101,nfhs4s_urban,10.50667750395766
1,tripura,S105,nfhs4s_urban,13.591656136097932
1,tripura,S106,nfhs4s_urban,4.103116896576196
1,tripura,S107,nfhs4s_urban,19.808768263126677
1,tripura,S14,nfhs4s_urban,88.36767618968705
1,tripura,S16,nfhs4s_urban,39.75261602848097
1,tripura,S20,nfhs4s_urban,23.078092201838537
1,tripura,S20_rev,nfhs4s_urban,76.92190779816146
1,tripura,S128,nfhs4s_urban,37.89751707178173
1,tripura,S130,nfhs4s_urban,0.4159504909910325
1,tripura,S15,nfhs4s_urban,95.20181658036626
1,tripura,S17,nfhs4s_urban,54.99941957054237
1,tripura,S87,nfhs4s_urban,12.95711795714036
1,tripura,S89,nfhs4s_urban,18.231289167988905
1,tripura,S129,nfhs4s_urban,57.48332738321452
1,tripura,S131,nfhs4s_urban,54.72570430664307
1,tripura,S102,nfhs4s_urban,4.769719894398093
1,tripura,S103,nfhs4s_urban,5.372897089995284
1,tripura,S104,nfhs4s_urban,12.49858827265968
1,tripura,S108,nfhs4s_urban,11.978058882199996
1,tripura,S109,nfhs4s_urban,2.2255088028914205
1,tripura,S110,nfhs4s_urban,16.61274562206181
1,tripura,S81,nfhs4s_urban,17.43857700090378
1,tripura,S82,nfhs4s_urban,13.340119622547371
1,tripura,S83,nfhs4s_urban,4.762821786159026
1,tripura,S84,nfhs4s_urban,21.821225965324444
1,tripura,S85,nfhs4s_urban,2.317220960035926
1,tripura,S92,nfhs4s_urban,45.777686647527446
1,tripura,S07,nfhs4s_urban,99.17914532628083
1,tripura,S08,nfhs4s_urban,98.38581724190851
1,tripura,S09,nfhs4s_urban,69.60778541999537
1,tripura,S10,nfhs4s_urban,68.55614002346435
1,tripura,S12,nfhs4s_urban,31.789506467034762
1,uttar pradesh,S86,nfhs4s_urban,17.514831490781617
1,uttar pradesh,S88,nfhs4s_urban,27.079899228444965
1,uttar pradesh,S99,nfhs4s_urban,3.039388513713983
1,uttar pradesh,S100,nfhs4s_urban,3.0172703057193937
1,uttar pradesh,S101,nfhs4s_urban,6.842774244548922
1,uttar pradesh,S105,nfhs4s_urban,8.199930064298673
1,uttar pradesh,S106,nfhs4s_urban,2.536350250612078
1,uttar pradesh,S107,nfhs4s_urban,11.437371642387575
1,uttar pradesh,S14,nfhs4s_urban,74.6178499211879
1,uttar pradesh,S16,nfhs4s_urban,48.14629823316135
1,uttar pradesh,S20,nfhs4s_urban,26.89501965816084
1,uttar pradesh,S20_rev,nfhs4s_urban,73.10498034183915
1,uttar pradesh,S128,nfhs4s_urban,5.847704972335659
1,uttar pradesh,S130,nfhs4s_urban,0.08700589527572611
1,uttar pradesh,S15,nfhs4s_urban,85.40448471287925
1,uttar pradesh,S17,nfhs4s_urban,49.31462092358437
1,uttar pradesh,S87,nfhs4s_urban,18.633778972085246
1,uttar pradesh,S89,nfhs4s_urban,20.595786631807886
1,uttar pradesh,S129,nfhs4s_urban,48.20018299830069
1,uttar pradesh,S131,nfhs4s_urban,21.565855821348094
1,uttar pradesh,S102,nfhs4s_urban,4.580463702447967
1,uttar pradesh,S103,nfhs4s_urban,3.362250318038198
1,uttar pradesh,S104,nfhs4s_urban,8.280866485206701
1,uttar pradesh,S108,nfhs4s_urban,12.722682524533477
1,uttar pradesh,S109,nfhs4s_urban,2.538776633000488
1,uttar pradesh,S110,nfhs4s_urban,14.923716961868275
1,uttar pradesh,S81,nfhs4s_urban,37.74742125899272
1,uttar pradesh,S82,nfhs4s_urban,18.1726882638726
1,uttar pradesh,S83,nfhs4s_urban,15.377381076161761
1,uttar pradesh,S84,nfhs4s_urban,33.58019921588982
1,uttar pradesh,S85,nfhs4s_urban,1.821852805986909
1,uttar pradesh,S92,nfhs4s_urban,65.0079358574957
1,uttar pradesh,S07,nfhs4s_urban,95.03223887258626
1,uttar pradesh,S08,nfhs4s_urban,99.53772774290121
1,uttar pradesh,S09,nfhs4s_urban,70.1644722197869
1,uttar pradesh,S10,nfhs4s_urban,78.7979454504779
1,uttar pradesh,S12,nfhs4s_urban,7.927724534164938
1,uttarakhand,S86,nfhs4s_urban,15.3911962862267
1,uttarakhand,S88,nfhs4s_urban,28.573033119732816
1,uttarakhand,S99,nfhs4s_urban,3.580681876872005
1,uttarakhand,S100,nfhs4s_urban,2.9509114506422693
1,uttarakhand,S101,nfhs4s_urban,7.353299176017493
1,uttarakhand,S105,nfhs4s_urban,9.75010874818962
1,uttarakhand,S106,nfhs4s_urban,3.0769590833285556
1,uttarakhand,S107,nfhs4s_urban,14.075766842967132
1,uttarakhand,S14,nfhs4s_urban,81.67369218094869
1,uttarakhand,S16,nfhs4s_urban,54.8417276056763
1,uttarakhand,S20,nfhs4s_urban,29.736679328067993
1,uttarakhand,S20_rev,nfhs4s_urban,70.26332067193201
1,uttarakhand,S128,nfhs4s_urban,2.9436721165640294
1,uttarakhand,S130,nfhs4s_urban,0.4985352937020411
1,uttarakhand,S15,nfhs4s_urban,92.40662887231676
1,uttarakhand,S17,nfhs4s_urban,59.84159773486816
1,uttarakhand,S87,nfhs4s_urban,12.504235440276402
1,uttarakhand,S89,nfhs4s_urban,23.008807418634163
1,uttarakhand,S129,nfhs4s_urban,39.37532059324721
1,uttarakhand,S131,nfhs4s_urban,33.67864103447998
1,uttarakhand,S102,nfhs4s_urban,4.621914152032581
1,uttarakhand,S103,nfhs4s_urban,5.973575953168594
1,uttarakhand,S104,nfhs4s_urban,10.754632347913637
1,uttarakhand,S108,nfhs4s_urban,19.140524016024248
1,uttarakhand,S109,nfhs4s_urban,5.082249685375028
1,uttarakhand,S110,nfhs4s_urban,23.21104872490314
1,uttarakhand,S81,nfhs4s_urban,32.4767697765192
1,uttarakhand,S82,nfhs4s_urban,18.779846605256832
1,uttarakhand,S83,nfhs4s_urban,13.111180879634276
1,uttarakhand,S84,nfhs4s_urban,25.727011350128187
1,uttarakhand,S85,nfhs4s_urban,3.3053326275882844
1,uttarakhand,S92,nfhs4s_urban,61.24503250969776
1,uttarakhand,S07,nfhs4s_urban,99.38600158707064
1,uttarakhand,S08,nfhs4s_urban,99.24923056029603
1,uttarakhand,S09,nfhs4s_urban,75.24507560687597
1,uttarakhand,S10,nfhs4s_urban,86.9288899601646
1,uttarakhand,S12,nfhs4s_urban,19.05594210324533
1,west bengal,S86,nfhs4s_urban,14.008030463791703
1,west bengal,S88,nfhs4s_urban,30.612930647408536
1,west bengal,S99,nfhs4s_urban,5.037049203798775
1,west bengal,S100,nfhs4s_urban,4.2514933665060255
1,west bengal,S101,nfhs4s_urban,10.50298609827233
1,west bengal,S105,nfhs4s_urban,11.487660603186281
1,west bengal,S106,nfhs4s_urban,3.4551112774784434
1,west bengal,S107,nfhs4s_urban,14.922223301423216
1,west bengal,S14,nfhs4s_urban,79.37335349088997
1,west bengal,S16,nfhs4s_urban,39.89970482049095
1,west bengal,S20,nfhs4s_urban,24.246639153629687
1,west bengal,S20_rev,nfhs4s_urban,75.75336084637033
1,west bengal,S128,nfhs4s_urban,7.4222521723935255
1,west bengal,S130,nfhs4s_urban,0.7186679971777277
1,west bengal,S15,nfhs4s_urban,83.92375073206692
1,west bengal,S17,nfhs4s_urban,44.5612442067264
1,west bengal,S87,nfhs4s_urban,18.981895288215846
1,west bengal,S89,nfhs4s_urban,20.639785487111777
1,west bengal,S129,nfhs4s_urban,59.91345580911121
1,west bengal,S131,nfhs4s_urban,35.69486597625375
1,west bengal,S102,nfhs4s_urban,6.129108267321294
1,west bengal,S103,nfhs4s_urban,7.144178472237817
1,west bengal,S104,nfhs4s_urban,14.080622038675827
1,west bengal,S108,nfhs4s_urban,15.572251687201524
1,west bengal,S109,nfhs4s_urban,3.946552265002273
1,west bengal,S110,nfhs4s_urban,17.8781217391801
1,west bengal,S81,nfhs4s_urban,28.717150771890786
1,west bengal,S82,nfhs4s_urban,17.02978293897942
1,west bengal,S83,nfhs4s_urban,9.451440213387357
1,west bengal,S84,nfhs4s_urban,26.502834118147884
1,west bengal,S85,nfhs4s_urban,3.4005153050619685
1,west bengal,S92,nfhs4s_urban,55.141338131260845
1,west bengal,S07,nfhs4s_urban,97.44188670578686
1,west bengal,S08,nfhs4s_urban,98.10439911401694
1,west bengal,S09,nfhs4s_urban,62.49693381811596
1,west bengal,S10,nfhs4s_urban,61.93225964199062
1,west bengal,S12,nfhs4s_urban,28.189478191536825
2,andaman and nicobar islands,S86,nfhs4s_rural,15.502754935064218
2,andaman and nicobar islands,S88,nfhs4s_rural,26.555360858366665
2,andaman and nicobar islands,S99,nfhs4s_rural,4.347759165421795
2,andaman and nicobar islands,S100,nfhs4s_rural,4.014709531422037
2,andaman and nicobar islands,S101,nfhs4s_rural,10.453670709701678
2,andaman and nicobar islands,S105,nfhs4s_rural,9.264458898798157
2,andaman and nicobar islands,S106,nfhs4s_rural,2.076990353130252
2,andaman and nicobar islands,S107,nfhs4s_rural,12.67636683900819
2,andaman and nicobar islands,S14,nfhs4s_rural,80.21686971432331
2,andaman and nicobar islands,S16,nfhs4s_rural,42.59396673176529
2,andaman and nicobar islands,S20,nfhs4s_rural,25.293483997987725
2,andaman and nicobar islands,S20_rev,nfhs4s_rural,74.70651600201228
2,andaman and nicobar islands,S128,nfhs4s_rural,32.72217402758612
2,andaman and nicobar islands,S130,nfhs4s_rural,3.470308910539245
2,andaman and nicobar islands,S15,nfhs4s_rural,83.32935582904604
2,andaman and nicobar islands,S17,nfhs4s_rural,42.05935293477696
2,andaman and nicobar islands,S87,nfhs4s_rural,8.55331526686864
2,andaman and nicobar islands,S89,nfhs4s_rural,38.3221681591715
2,andaman and nicobar islands,S129,nfhs4s_rural,60.34789784126852
2,andaman and nicobar islands,S131,nfhs4s_rural,46.81116152884389
2,andaman and nicobar islands,S102,nfhs4s_rural,5.716469042058941
2,andaman and nicobar islands,S103,nfhs4s_rural,7.224350233693502
2,andaman and nicobar islands,S104,nfhs4s_rural,13.382850451099292
2,andaman and nicobar islands,S108,nfhs4s_rural,25.23907820817496
2,andaman and nicobar islands,S109,nfhs4s_rural,7.441832363831834
2,andaman and nicobar islands,S110,nfhs4s_rural,31.908402965530573
2,andaman and nicobar islands,S81,nfhs4s_rural,27.77500674928778
2,andaman and nicobar islands,S82,nfhs4s_rural,18.784848340656858
2,andaman and nicobar islands,S83,nfhs4s_rural,8.463576531033498
2,andaman and nicobar islands,S84,nfhs4s_rural,25.44597326764443
2,andaman and nicobar islands,S85,nfhs4s_rural,3.3770391139565703
2,andaman and nicobar islands,S92,nfhs4s_rural,49.68005309637806
2,andaman and nicobar islands,S07,nfhs4s_rural,95.42110222674026
2,andaman and nicobar islands,S08,nfhs4s_rural,91.36615329411309
2,andaman and nicobar islands,S09,nfhs4s_rural,66.38713225411115
2,andaman and nicobar islands,S10,nfhs4s_rural,47.44947696808528
2,andaman and nicobar islands,S12,nfhs4s_rural,4.095793196712378
2,andhra pradesh,S86,nfhs4s_rural,20.31604232296294
2,andhra pradesh,S88,nfhs4s_rural,27.58162475884283
2,andhra pradesh,S99,nfhs4s_rural,3.035191678112084
2,andhra pradesh,S100,nfhs4s_rural,4.306558127786837
2,andhra pradesh,S101,nfhs4s_rural,8.115171748153086
2,andhra pradesh,S105,nfhs4s_rural,9.112083609145696
2,andhra pradesh,S106,nfhs4s_rural,2.8637944397075445
2,andhra pradesh,S107,nfhs4s_rural,13.069907665859985
2,andhra pradesh,S14,nfhs4s_rural,57.38158263538015
2,andhra pradesh,S16,nfhs4s_rural,28.38592286213533
2,andhra pradesh,S20,nfhs4s_rural,28.488888787248364
2,andhra pradesh,S20_rev,nfhs4s_rural,71.51111121275163
2,andhra pradesh,S128,nfhs4s_rural,2.9271743311371936
2,andhra pradesh,S130,nfhs4s_rural,0.5972022076150153
2,andhra pradesh,S15,nfhs4s_rural,73.58730004402135
2,andhra pradesh,S17,nfhs4s_rural,43.93423530613181
2,andhra pradesh,S87,nfhs4s_rural,16.45332170809497
2,andhra pradesh,S89,nfhs4s_rural,27.984750085582572
2,andhra pradesh,S129,nfhs4s_rural,30.531738312913113
2,andhra pradesh,S131,nfhs4s_rural,37.67131260251916
2,andhra pradesh,S102,nfhs4s_rural,4.5049429140545705
2,andhra pradesh,S103,nfhs4s_rural,5.000132662213551
2,andhra pradesh,S104,nfhs4s_rural,10.36480767748151
2,andhra pradesh,S108,nfhs4s_rural,15.189733291648407
2,andhra pradesh,S109,nfhs4s_rural,5.082417647234289
2,andhra pradesh,S110,nfhs4s_rural,17.584294913844115
2,andhra pradesh,S81,nfhs4s_rural,32.42749467585916
2,andhra pradesh,S82,nfhs4s_rural,17.633989794447064
2,andhra pradesh,S83,nfhs4s_rural,11.228333556845875
2,andhra pradesh,S84,nfhs4s_rural,32.901913526658696
2,andhra pradesh,S85,nfhs4s_rural,0.9337760626522532
2,andhra pradesh,S92,nfhs4s_rural,60.88166067620513
2,andhra pradesh,S07,nfhs4s_rural,99.05166088443421
2,andhra pradesh,S08,nfhs4s_rural,94.0032033378214
2,andhra pradesh,S09,nfhs4s_rural,44.17584845875939
2,andhra pradesh,S10,nfhs4s_rural,49.897482255945064
2,andhra pradesh,S12,nfhs4s_rural,80.62886204666111
2,arunachal pradesh,S86,nfhs4s_rural,8.441690688633278
2,arunachal pradesh,S88,nfhs4s_rural,16.239201069236387
2,arunachal pradesh,S99,nfhs4s_rural,3.6375946732868876
2,arunachal pradesh,S100,nfhs4s_rural,1.8002077063895214
2,arunachal pradesh,S101,nfhs4s_rural,5.930609252764003
2,arunachal pradesh,S105,nfhs4s_rural,14.13008668784326
2,arunachal pradesh,S106,nfhs4s_rural,5.323403519788504
2,arunachal pradesh,S107,nfhs4s_rural,19.12031781368238
2,arunachal pradesh,S14,nfhs4s_rural,60.117682292859655
2,arunachal pradesh,S16,nfhs4s_rural,23.718051544593692
2,arunachal pradesh,S20,nfhs4s_rural,22.70661174664578
2,arunachal pradesh,S20_rev,nfhs4s_rural,77.29338825335421
2,arunachal pradesh,S128,nfhs4s_rural,18.565699252884183
2,arunachal pradesh,S130,nfhs4s_rural,27.779307477724245
2,arunachal pradesh,S15,nfhs4s_rural,81.85241401582431
2,arunachal pradesh,S17,nfhs4s_rural,37.59149279549597
2,arunachal pradesh,S87,nfhs4s_rural,8.152129760904007
2,arunachal pradesh,S89,nfhs4s_rural,18.458782358498627
2,arunachal pradesh,S129,nfhs4s_rural,61.2876493674531
2,arunachal pradesh,S131,nfhs4s_rural,60.477282740262204
2,arunachal pradesh,S102,nfhs4s_rural,5.493902206280108
2,arunachal pradesh,S103,nfhs4s_rural,3.5273106074025824
2,arunachal pradesh,S104,nfhs4s_rural,9.02121281368269
2,arunachal pradesh,S108,nfhs4s_rural,22.135731002199044
2,arunachal pradesh,S109,nfhs4s_rural,6.391254866292254
2,arunachal pradesh,S110,nfhs4s_rural,26.379609872693464
2,arunachal pradesh,S81,nfhs4s_rural,30.706069210840848
